policy,task,official_episode_id,repeat_id,seed,horizon,env_name,scene,robot,rgb_overlay_path,robot_init_x,robot_init_y,obj_variation_mode,obj_episode_start,obj_episode_end
InternVLA-M1,carrot,22,3,20270617,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,22,23
InternVLA-M1,carrot,23,3,20270618,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,23,24
InternVLA-M1,carrot,0,4,20270619,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,0,1
InternVLA-M1,carrot,1,4,20270620,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,1,2
InternVLA-M1,carrot,2,4,20270621,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,2,3
InternVLA-M1,carrot,3,4,20270622,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,3,4
InternVLA-M1,carrot,4,4,20270623,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,4,5
InternVLA-M1,carrot,5,4,20270624,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,5,6
InternVLA-M1,carrot,6,4,20270625,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,6,7
InternVLA-M1,carrot,7,4,20270626,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,7,8
InternVLA-M1,carrot,8,4,20270627,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,8,9
InternVLA-M1,carrot,9,4,20270628,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,9,10
InternVLA-M1,carrot,10,4,20270629,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,10,11
InternVLA-M1,carrot,11,4,20270630,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,11,12
InternVLA-M1,carrot,12,4,20270631,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,12,13
InternVLA-M1,carrot,13,4,20270632,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,13,14
InternVLA-M1,carrot,14,4,20270633,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,14,15
InternVLA-M1,carrot,15,4,20270634,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,15,16
InternVLA-M1,carrot,16,4,20270635,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,16,17
InternVLA-M1,carrot,17,4,20270636,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,17,18
InternVLA-M1,carrot,18,4,20270637,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,18,19
InternVLA-M1,carrot,19,4,20270638,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,19,20
InternVLA-M1,carrot,20,4,20270639,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,20,21
InternVLA-M1,carrot,21,4,20270640,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,21,22
InternVLA-M1,carrot,22,4,20270641,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,22,23
InternVLA-M1,carrot,23,4,20270642,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,23,24
InternVLA-M1,carrot,0,5,20270643,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,0,1
InternVLA-M1,carrot,1,5,20270644,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,1,2
InternVLA-M1,carrot,2,5,20270645,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,2,3
InternVLA-M1,carrot,3,5,20270646,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,3,4
InternVLA-M1,carrot,4,5,20270647,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,4,5
InternVLA-M1,carrot,5,5,20270648,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,5,6
InternVLA-M1,carrot,6,5,20270649,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,6,7
InternVLA-M1,carrot,7,5,20270650,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,7,8
InternVLA-M1,carrot,8,5,20270651,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,8,9
InternVLA-M1,carrot,9,5,20270652,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,9,10
InternVLA-M1,carrot,10,5,20270653,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,10,11
InternVLA-M1,carrot,11,5,20270654,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,11,12
InternVLA-M1,carrot,12,5,20270655,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,12,13
InternVLA-M1,carrot,13,5,20270656,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,13,14
InternVLA-M1,carrot,14,5,20270657,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,14,15
InternVLA-M1,carrot,15,5,20270658,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,15,16
InternVLA-M1,carrot,16,5,20270659,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,16,17
InternVLA-M1,carrot,17,5,20270660,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,17,18
InternVLA-M1,carrot,18,5,20270661,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,18,19
InternVLA-M1,carrot,19,5,20270662,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,19,20
InternVLA-M1,carrot,20,5,20270663,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,20,21
InternVLA-M1,carrot,21,5,20270664,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,21,22
InternVLA-M1,carrot,22,5,20270665,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,22,23
InternVLA-M1,carrot,23,5,20270666,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,23,24
InternVLA-M1,carrot,0,6,20270667,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,0,1
InternVLA-M1,carrot,1,6,20270668,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,1,2
InternVLA-M1,carrot,2,6,20270669,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,2,3
InternVLA-M1,carrot,3,6,20270670,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,3,4
InternVLA-M1,carrot,4,6,20270671,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,4,5
InternVLA-M1,carrot,5,6,20270672,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,5,6
InternVLA-M1,carrot,6,6,20270673,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,6,7
InternVLA-M1,carrot,7,6,20270674,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,7,8
InternVLA-M1,carrot,8,6,20270675,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,8,9
InternVLA-M1,carrot,9,6,20270676,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,9,10
InternVLA-M1,carrot,10,6,20270677,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,10,11
InternVLA-M1,carrot,11,6,20270678,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,11,12
InternVLA-M1,carrot,12,6,20270679,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,12,13
InternVLA-M1,carrot,13,6,20270680,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,13,14
InternVLA-M1,carrot,14,6,20270681,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,14,15
InternVLA-M1,carrot,15,6,20270682,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,15,16
InternVLA-M1,carrot,16,6,20270683,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,16,17
InternVLA-M1,carrot,17,6,20270684,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,17,18
InternVLA-M1,carrot,18,6,20270685,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,18,19
InternVLA-M1,carrot,19,6,20270686,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,19,20
InternVLA-M1,carrot,20,6,20270687,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,20,21
InternVLA-M1,carrot,21,6,20270688,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,21,22
InternVLA-M1,carrot,22,6,20270689,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,22,23
InternVLA-M1,carrot,23,6,20270690,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,23,24
InternVLA-M1,carrot,0,7,20270691,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,0,1
InternVLA-M1,carrot,1,7,20270692,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,1,2
InternVLA-M1,carrot,2,7,20270693,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,2,3
InternVLA-M1,carrot,3,7,20270694,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,3,4
InternVLA-M1,carrot,4,7,20270695,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,4,5
InternVLA-M1,carrot,5,7,20270696,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,5,6
InternVLA-M1,carrot,6,7,20270697,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,6,7
InternVLA-M1,carrot,7,7,20270698,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,7,8
InternVLA-M1,carrot,8,7,20270699,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,8,9
InternVLA-M1,carrot,9,7,20270700,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,9,10
InternVLA-M1,carrot,10,7,20270701,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,10,11
InternVLA-M1,carrot,11,7,20270702,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,11,12
InternVLA-M1,carrot,12,7,20270703,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,12,13
InternVLA-M1,carrot,13,7,20270704,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,13,14
InternVLA-M1,carrot,14,7,20270705,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,14,15
InternVLA-M1,carrot,15,7,20270706,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,15,16
InternVLA-M1,carrot,16,7,20270707,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,16,17
InternVLA-M1,carrot,17,7,20270708,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,17,18
InternVLA-M1,carrot,18,7,20270709,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,18,19
InternVLA-M1,carrot,19,7,20270710,60,PutCarrotOnPlateInScene-v0,bridge_table_1_v1,widowx,/share/data/ripl/tianchong/projects/InternVLA-M1/cache/Projects/SimplerEnv/ManiSkill2_real2sim/data/real_inpainting/bridge_real_eval_1.png,0.147,0.028,episode,19,20
